order,node_index,node_name,mesh_index,mesh_name,pointclip_top1_id,pointclip_top1_name,pointclip_top1_role,pointclip_top1_score,pointclip_top2_id,pointclip_top2_name,pointclip_top2_role,pointclip_top2_score,pointclip_margin,pointclip_topk_json
698,697,Mesh.1508,697,Mesh_1508.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.1340191513299942,nut,nut,repeated_fastener,0.10437421500682831,0.029644936323165894,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1340191513299942}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.10437421500682831}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.10275604575872421}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09805049747228622}, {""rank"": 5, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.08518774807453156}]"
699,698,Mesh.1509,698,Mesh_1509.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.15790197253227234,handle_lever_knob,handle lever or knob,structural_control,0.1329668015241623,0.024935171008110046,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.15790197253227234}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1329668015241623}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.098812535405159}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.098812535405159}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09428757429122925}]"
700,699,Mesh.1510,699,Mesh_1510.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.13658589124679565,nut,nut,repeated_fastener,0.10974984616041183,0.02683604508638382,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13658589124679565}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.10974984616041183}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.10472403466701508}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09535231441259384}, {""rank"": 5, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.08957521617412567}]"
701,700,Mesh.1511,700,Mesh_1511.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.15645016729831696,handle_lever_knob,handle lever or knob,structural_control,0.13381892442703247,0.022631242871284485,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.15645016729831696}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.13381892442703247}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.102602519094944}, {""rank"": 4, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.09944576770067215}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09197229892015457}]"
702,701,Mesh.1512,701,Mesh_1512.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.15117619931697845,handle_lever_knob,handle lever or knob,structural_control,0.14425334334373474,0.006922855973243713,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.15117619931697845}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14425334334373474}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13981513679027557}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0809187963604927}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07842918485403061}]"
703,702,Mesh.1513,702,Mesh_1513.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1506592184305191,handle_lever_knob,handle lever or knob,structural_control,0.14832346141338348,0.00233575701713562,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1506592184305191}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14832346141338348}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14153122901916504}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08064206689596176}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07694920152425766}]"
704,703,Mesh.1514,703,Mesh_1514.004,handle_lever_knob,handle lever or knob,structural_control,0.14892002940177917,joint_clamp_hinge,joint clamp or hinge,structural_control,0.14661124348640442,0.002308785915374756,"[{""rank"": 1, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14892002940177917}, {""rank"": 2, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.14661124348640442}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1443382352590561}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08096641302108765}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07606091350317001}]"
705,704,Mesh.1515,704,Mesh_1515.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.14102688431739807,handle_lever_knob,handle lever or knob,structural_control,0.11875654757022858,0.022270336747169495,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14102688431739807}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11875654757022858}, {""rank"": 3, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.10480228066444397}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.098452627658844}, {""rank"": 5, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.08162010461091995}]"
706,705,Mesh.1516,705,Mesh_1516.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.1489408165216446,handle_lever_knob,handle lever or knob,structural_control,0.14663170278072357,0.0023091137409210205,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1489408165216446}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14663170278072357}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14212031662464142}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.08097771555185318}, {""rank"": 5, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.07726947218179703}]"
707,706,Mesh.1517,706,Mesh_1517.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.18779590725898743,handle_lever_knob,handle lever or knob,structural_control,0.1736828237771988,0.014113083481788635,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.18779590725898743}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.1736828237771988}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.11390397697687149}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0701742097735405}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.06696069985628128}]"
708,707,Mesh.1518,707,Mesh_1518.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.1904723048210144,handle_lever_knob,handle lever or knob,structural_control,0.17073826491832733,0.019734039902687073,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1904723048210144}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.17073826491832733}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.1119728833436966}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07117430120706558}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.0668620690703392}]"
709,708,Mesh.1519,708,Mesh_1519.004,pin_rivet_key,pin rivet or key,repeated_fastener,0.19294099509716034,handle_lever_knob,handle lever or knob,structural_control,0.17567476630210876,0.017266228795051575,"[{""rank"": 1, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.19294099509716034}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.17567476630210876}, {""rank"": 3, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.10993445664644241}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.06879523396492004}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.06772866100072861}]"
710,709,Mesh.1520,709,Mesh_1520.004,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.12322905659675598,pin_rivet_key,pin rivet or key,repeated_fastener,0.12131857126951218,0.001910485327243805,"[{""rank"": 1, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.12322905659675598}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.12131857126951218}, {""rank"": 3, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.11758599430322647}, {""rank"": 4, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.10057662427425385}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.09448299556970596}]"
711,710,Mesh.1521,710,Mesh_1521.004,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.12434278428554535,handle_lever_knob,handle lever or knob,structural_control,0.12051715701818466,0.0038256272673606873,"[{""rank"": 1, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.12434278428554535}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.12051715701818466}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.1186487227678299}, {""rank"": 4, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.09683825820684433}, {""rank"": 5, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.09097111970186234}]"
712,711,Mesh.1522,711,Mesh_1522.004,ordinary_irregular_part,ordinary irregular industrial part,ordinary_low_detail,0.17371824383735657,plate_disc_panel,plate disc or panel,large_static_bulk,0.1005404070019722,0.07317783683538437,"[{""rank"": 1, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.17371824383735657}, {""rank"": 2, ""id"": ""plate_disc_panel"", ""name"": ""plate disc or panel"", ""role"": ""large_static_bulk"", ""score"": 0.1005404070019722}, {""rank"": 3, ""id"": ""large_foundation_frame"", ""name"": ""large foundation frame or static support"", ""role"": ""large_static_bulk"", ""score"": 0.09154308587312698}, {""rank"": 4, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.08872660249471664}, {""rank"": 5, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.07708700001239777}]"
713,712,Mesh.1523,712,Mesh_1523.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.17647907137870789,handle_lever_knob,handle lever or knob,structural_control,0.14403802156448364,0.03244104981422424,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.17647907137870789}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.14403802156448364}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.13744203746318817}, {""rank"": 4, ""id"": ""spring"", ""name"": ""spring"", ""role"": ""critical_preserve"", ""score"": 0.10872559994459152}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.07130399346351624}]"
714,713,Mesh.1524,713,Mesh_1524.004,washer_spacer_ring,washer spacer or ring,repeated_fastener,0.11279740929603577,nut,nut,repeated_fastener,0.11104865372180939,0.0017487555742263794,"[{""rank"": 1, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.11279740929603577}, {""rank"": 2, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.11104865372180939}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.10932699590921402}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.10111094266176224}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.09800008684396744}]"
715,714,Mesh.1525,714,Mesh_1525.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.17344792187213898,handle_lever_knob,handle lever or knob,structural_control,0.16293923556804657,0.010508686304092407,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.17344792187213898}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.16293923556804657}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.15069416165351868}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.0845317617058754}, {""rank"": 5, ""id"": ""spring"", ""name"": ""spring"", ""role"": ""critical_preserve"", ""score"": 0.0845317617058754}]"
716,715,Mesh.1526,715,Mesh_1526.004,nut,nut,repeated_fastener,0.11974931508302689,pin_rivet_key,pin rivet or key,repeated_fastener,0.11606501042842865,0.003684304654598236,"[{""rank"": 1, ""id"": ""nut"", ""name"": ""nut"", ""role"": ""repeated_fastener"", ""score"": 0.11974931508302689}, {""rank"": 2, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.11606501042842865}, {""rank"": 3, ""id"": ""washer_spacer_ring"", ""name"": ""washer spacer or ring"", ""role"": ""repeated_fastener"", ""score"": 0.10567839443683624}, {""rank"": 4, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.09472951292991638}, {""rank"": 5, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.09326086193323135}]"
717,716,Mesh.1527,716,Mesh_1527.004,joint_clamp_hinge,joint clamp or hinge,structural_control,0.16878721117973328,handle_lever_knob,handle lever or knob,structural_control,0.15610264241695404,0.012684568762779236,"[{""rank"": 1, ""id"": ""joint_clamp_hinge"", ""name"": ""joint clamp or hinge"", ""role"": ""structural_control"", ""score"": 0.16878721117973328}, {""rank"": 2, ""id"": ""handle_lever_knob"", ""name"": ""handle lever or knob"", ""role"": ""structural_control"", ""score"": 0.15610264241695404}, {""rank"": 3, ""id"": ""pin_rivet_key"", ""name"": ""pin rivet or key"", ""role"": ""repeated_fastener"", ""score"": 0.14895418286323547}, {""rank"": 4, ""id"": ""spring"", ""name"": ""spring"", ""role"": ""critical_preserve"", ""score"": 0.10728767514228821}, {""rank"": 5, ""id"": ""ordinary_irregular_part"", ""name"": ""ordinary irregular industrial part"", ""role"": ""ordinary_low_detail"", ""score"": 0.06113067641854286}]"
